Autore,Titolo,Datazione,Tecnica,Dimensioni,Immagine
GABINIO MARIO,TORINO - VIA PIETRO MICCA ANGOLO VIA SAN TOMMASO - CON LA CHIESA OMONIMA IN PRIMO PIANO,24/08/1924,STAMPA AL CITRATO,169X227,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/009P16.jpg
GABINIO MARIO,TORINO - VIA PIETRO MICCA ANGOLO VIA SAN TOMMASO - CON LA CHIESA OMONIMA IN PRIMO PIANO,1924c,STAMPA ALLA CELLOIDINA,167X226,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/009P17.jpg
GABINIO MARIO,TORINO - CHIESA DELLA VISITAZIONE - VIA DELL'ARCIVESCOVADO ANGOLO VIA XX SETTEMBRE - VISTA DA SUD DEL PROSPETTO,02/10/1925,STAMPA AL CITRATO,228X168,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/009P19.jpg
GABINIO MARIO,TORINO - PIAZZA SAN CARLO - VISTA DA SUD CON I PADIGLIONI PROVVISORI SUL LATO OCCIDENTALE E LA TORRE LITTORIA SULLO SFONDO,1934c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,232X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/009P22.jpg
GABINIO MARIO,TORINO - PALAZZO MADAMA - PIAZZA CASTELLO - VISTA DEL PROSPETTO DA NORD,1925c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/009P23.jpg
GABINIO MARIO,TORINO - PIAZZA CASTELLO - VISTA DA SUD CON IL MONUMENTO ALL'ALFIERE DELL'ESERCITO SARDO IN PRIMOP PIANO E PALAZZO REALE SULLO SFONDO,1925c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/009P24.jpg
GABINIO MARIO,TORINO - VIA ROMA NUOVA - TRAINO DI CAVALLI IN UN CANTIERE,1932c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,172X227,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/009P25.jpg
GABINIO MARIO,TORINO - CORSO VINZAGLIO - PORTICI ORIENTALI,19/06/1926,"STAMPA ALLA CELLOIDINA AUTOVIRANTE RAYAR""""",170X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/009P4.jpg
GABINIO MARIO,TORINO - MONUMENTO A GIUSEPPE GARIBALDI - LUNGO PO CAIROLI,17/07/1926,STAMPA AL CITRATO,230X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/010B1.jpg
GABINIO MARIO,TORINO - MONUMENTO A GIUSEPPE GARIBALDI - LUNGO PO CAIROLI,17/07/1926,STAMPA AL CITRATO,230X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/010B2.jpg
GABINIO MARIO,TORINO - PIAZZA PALAZZO DI CITTA' PORTICI ALL'INCROCIO CON VIA CONTE VERDE,1935c,STAMPA ALLA GELATINA BROMURO D'ARGENTO CAMOSCIO,229X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/010P12.jpg
GABINIO MARIO,TORINO - PIAZZA PALAZZO DI CITTA' -  PORTICI SETTENTRIONALI VISTI DA OVEST,1935c,STAMPA ALLA GELATINA BROMURO D'ARGENTO CAMOSCIO,229X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/010P13.jpg
GABINIO MARIO,TORINO - CHIESA DI SAN MASSIMO - VIA SAN MASSIMO - VISTA DI SCORCIO DEL COLONNATO DEL PRONAO DA NORD,1933-04-00,STAMPA ALLA GELATINA BROMURO D'ARGENTO CAMOSCIO,229X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/010P14.jpg
GABINIO MARIO,TORINO - IL COMPLESSO DI PALAZZO REALE VISTO DA NORD EST DALL'ALTO - DALLE TORRI RIVELLA,1930c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/010P17.jpg
GABINIO MARIO,TORINO - VIA BARBAROUX ANGOLO VIA SAN FRANCESCO D'ASSISI - VISTA DA EST,1930c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,226X167,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/010P20.jpg
GABINIO MARIO,TORINO - CHIESA DI SAN FRANCESCO DA PAOLA - VIA PO - PROSPETTO VISTO DAI PORTICI SETTENTRIONALI,1925 post,STAMPA ALLA CELLOIDINA,229X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/010P6.jpg
GABINIO MARIO,TORINO - PORTICI DI VIA PIETRO MICCA ALL'INCROCIO CON VIA BARBAROUX E VIA VIOTTI,12/09/1924,STAMPA AL CITRATO,168X226,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/010P7.jpg
GABINIO MARIO,TORINO - SCALO FERROVIARIO DI PORTA NUOVA - VISTA DA NORD DAL CAVALCAVIA DI CORSO SOMMELLIER,19/07/1924,STAMPA AL CITRATO,168X224,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/010P8.jpg
GABINIO MARIO,TORINO - SCALO FERROVIARIO DI PORTA NUOVA - VISTA DA SUD DAL CAVALCAVIA DI CORSO SOMMELLIER - CON LA STAZIONE SULLO SFONDO,19/07/1924,STAMPA AL CITRATO,168X226,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/010P9.jpg
GABINIO MARIO,TORINO - MONUMENTO A VITTORIO EMANUELE II - LARGO VITTORIO EMANUELE II - VISTA FRONTALE,27/09/1923,STAMPA AL CITRATO,228X168,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011B1.jpg
GABINIO MARIO,TORINO - LARGO VITTORIO EMANUELE II COL MONUMENTO A VITTORIO EMANUELE II,1923-1924,STAMPA ALLA GELATINA BROMURO D'ARGENTO,168X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011B10.jpg
GABINIO MARIO,"TORINO-/ CORSO E M.TO A VITTORIO EMANUELE II°"". TORINO - MONUMENTO A VITTORIO EMANUELE II - LARGO VITTORIO EMANUELE II""",1923-1924,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X226,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011B11.jpg
GABINIO MARIO,TORINO - MONUMENTO A VITTORIO EMANUELE II - LARGO VITTORIO EMANUELE II - VEDUTA NOTTURNA,1923-1924,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X226,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011B12.jpg
GABINIO MARIO,TORINO - MONUMENTO A VITTORIO EMANUELE II - LARGO VITTORIO EMANUELE II - VISTA DI 3/4 ANTERIORE,15/09/1924,STAMPA AL CITRATO,227X168,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011B2.jpg
GABINIO MARIO,TORINO - MONUMENTO A VITTORIO EMANUELE II - LARGO VITTORIO EMANUELE II - VISTA DI 3/4 ANTERIORE,23/09/1923,STAMPA AL CITRATO,226X168,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011B3.jpg
GABINIO MARIO,TORINO - MONUMENTO A VITTORIO EMANUELE II - LARGO VITTORIO EMANUELE II - VISTA FRONTALE,1924,STAMPA ALLA CELLOIDINA?,231X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011B4.jpg
GABINIO MARIO,TORINO - MONUMENTO A VITTORIO EMANUELE II - LARGO VITTORIO EMANUELE II - VISTA FRONTALE,07/04/1924,STAMPA ALLA CELLOIDINA?,230X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011B5.jpg
GABINIO MARIO,TORINO - MONUMENTO A VITTORIO EMANUELE II - LARGO VITTORIO EMANUELE II - VISTA DI 3/4 ANTERIORE,07/04/1924,STAMPA ALLA CELLOIDINA?,229X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011B6.jpg
GABINIO MARIO,TORINO - MONUMENTO A VITTORIO EMANUELE II - LARGO VITTORIO EMANUELE II - VISTA DI 3/4 ANTERIORE,1924,STAMPA ALLA CELLOIDINA?,229X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011B7.jpg
GABINIO MARIO,TORINO - MONUMENTO A VITTORIO EMANUELE II - LARGO VITTORIO EMANUELE II - VISTA DI 3/4 ANTERIORE,17/10/1923,STAMPA AL CITRATO,228X168,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011B8.jpg
GABINIO MARIO,TORINO - MONUMENTO A VITTORIO EMANUELE II - LARGO VITTORIO EMANUELE II - VISTA DI 3/4 ANTERIORE,1923,STAMPA AL CITRATO,230X168,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011B9.jpg
GABINIO MARIO,TORINO - PIAZZA SAN CARLO - VISTA GENERALE DA NORD COL MOUMENTO AD EMANUELE FILIBERTO DI SAVOIA IN PRIMO PIANO,16/07/1924,STAMPA AL CITRATO,168X226,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011P10.jpg
GABINIO MARIO,TORINO - PIAZZA SAN CARLO - VISTA GENERALE DA NORD CON LE CHIESE DI SANTA CRISTINA E DI SAN CARLO,16/07/1924,STAMPA AL CITRATO,168X227,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011P11.jpg
GABINIO MARIO,TORINO - PIAZZA SAN CARLO - VISTA GENERALE DA SUD OVEST,12/09/1925,STAMPA ALLA CELLOIDINA OPACA,168X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011P18.jpg
GABINIO MARIO,TORINO - PIAZZA SAN CARLO - VISTA GENERALE DA SUD OVEST,1925,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X227,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011P19.jpg
GABINIO MARIO,TORINO - PALAZZO DI PROPRIETA' DELLA REALE MUTUA ASSICURAZIONI - VIA CORTE D'APPELLO 11 ANGOLO VIA DELLE ORFANE - VISTA DA NORD OVEST,1930c,STAMPA ALLA GELATINA BROMURO D'ARGENTO CAMOSCIO,171X224,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011P4.jpg
GABINIO MARIO,TORINO - PALAZZO DI PROPRIETA' DELLA REALE MUTUA ASSICURAZIONI - VIA CORTE D'APPELLO 11 ANGOLO VIA DELLE ORFANE - VISTA DA NORD OVEST,1930c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X224,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011P5.jpg
GABINIO MARIO,TORINO - PIAZZA SAN CARLO - VISTA GENERALE DA NORD,16/07/1924,STAMPA AL CITRATO,169X226,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011P8.jpg
GABINIO MARIO,TORINO - PIAZZA SAN CARLO - VISTA GENERALE DA NORD COL MOUMENTO AD EMANUELE FILIBERTO DI SAVOIA,07/07/1924,STAMPA AL CITRATO,167X227,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/011P9.jpg
GABINIO MARIO,TORINO - MONUMENTO A GALILEO FERRARIS - PIAZZA CASTELLO,12/07/1924,STAMPA AL CITRATO,228X170,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012B1.jpg
GABINIO MARIO,TORINO - MONUMENTO A GALILEO FERRARIS - PIAZZA CASTELLO,25/07/1924,STAMPA AL CITRATO,226X164,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012B2.jpg
GABINIO MARIO,TORINO - MONUMENTO A GALILEO FERRARIS - PIAZZA CASTELLO,20/08/1925,STAMPA AL CITRATO,171X123,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012B3.jpg
GABINIO MARIO,TORINO - MONUMENTO A GALILEO FERRARIS - PIAZZA CASTELLO,24/09/1924,STAMPA AL CITRATO,169X122,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012B4.jpg
GABINIO MARIO,TORINO - MONUMENTO A GALILEO FERRARIS - PIAZZA CASTELLO,22/05/1923,STAMPA AL CITRATO,115X82,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012B5.jpg
GABINIO MARIO,TORINO - MONUMENTO A GALILEO FERRARIS - CORSO GALILEO FERRARIS - SOTTO LA NEVE,1927post,STAMPA ALLA GELATINA BROMURO D'ARGENTO,115X80,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012B6.jpg
GABINIO MARIO,"TORINO - INGRESSO DELLA GALLERIA NATTA DA VIA ROMA CON LE INSEGNE DELLA FOTOGRAFIA FLORIO""""",1930-1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,230X168,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012P10.jpg
GABINIO MARIO,TORINO - VIA GARIBALDI - PORTICI SETTENTRIONALI - VISTA DI SCORCIO DA EST,06/10/1926,STAMPA AL CITRATO,165X227,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012P13.jpg
GABINIO MARIO,TORINO - PIAZZA CASTELLO - VISTA VERSO NORD DALL'ALTO CON LA PIAZZETTA E PALAZZO REALE SULLO SFONDO,18/06/1924,STAMPA ALLA CELLOIDINA,167X227,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012P16.jpg
GABINIO MARIO,TORINO - PIAZZA CASTELLO - VISTA VERSO NORD EST CON PALAZZO MADAMA E  PALAZZO REALE SULLO SFONDO,08/08/1925,STAMPA AL CITRATO,167X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012P17.jpg
GABINIO MARIO,TORINO - VIA DEL CARMINE - VISTA DA OVEST ALL'INCROCIO CON CORSO PALESTRO CON I  QUARTIERI MILITARI IN PRIMO PIANO,28/09/1926,STAMPA AL CITRATO,168X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012P18.jpg
GABINIO MARIO,TORINO - VIA GARIBALDI ALLO SBOCCO IN PIAZZA STATUTO,11/10/1926,STAMPA AL CITRATO,170X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012P20.jpg
GABINIO MARIO,TORINO - PIAZZA STATUTO - VISTA DA NORD EST,11/10/1926,STAMPA AL CITRATO,170X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012P21.jpg
GABINIO MARIO,TORINO - VIA CERNAIA - VISTA DA EST - DA PIAZZA SOLFERINO - CON IL PALAZZO DELLE ASSICURAZIONI GENERALI VENEZIA IN PRIMO PIANO,03/10/1924,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012P24.jpg
GABINIO MARIO,TORINO - PIAZZA SOLFERINO - VISTA DA SUD CON IL PALAZZO DELLE ASSICURAZIONI GENERALI VENEZIA IN PRIMO PIANO,17/10/1924,STAMPA AL CITRATO,168X226,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012P25.jpg
GABINIO MARIO,TORINO - PIAZZA SOLFERINO - PORTICI DEL PALAZZO DELLE ASSICURAZIONI GENERALI VENEZIA,1924c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,228X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012P26.jpg
GABINIO MARIO,TORINO - PIAZZA EMANUELE FILIBERTO (ORA PIAZZA DELLA REPUBBLICA) - MERCATO DI PORTA PALAZZO -  VISTA GENERALE DA SUD OVEST,1930c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X227,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012P3.jpg
GABINIO MARIO,TORINO - PANORAMA DELLA CITTA' VERSO SUD OVEST DALL'ISOLATO SAN PIETRO - CON LE PRIME DEMOLIZIONI PER VIA ROMA NUOVA,1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,168X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012P6.jpg
GABINIO MARIO,"TORINO - LO STADIUM"" - PIAZZA D'ARMI -  DURANTE IL CAROSELLO STORICO DEL 1928""",1928,STAMPA ALLA GELATINA BROMURO D'ARGENTO,168X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012P7.jpg
GABINIO MARIO,"TORINO - LO STADIUM"" - PIAZZA D'ARMI -  DURANTE IL CAROSELLO STORICO DEL 1928""",1928,STAMPA ALLA GELATINA BROMURO D'ARGENTO,168X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/012P8.jpg
GABINIO MARIO,TORINO - MONUMENTO A FERDINANDO DI SAVOIA DUCA DI GENOVA - PIAZZA SOLFERINO,17/10/1923,STAMPA AL CITRATO,229X166,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/013B1.jpg
GABINIO MARIO,TORINO - MONUMENTO AL CONTE VERDE - AMEDEO VI DI SAVOIA - PIAZZA PALAZZO DI CITTA',11/07/1924,STAMPA AL CITRATO,228X168,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/014B1.jpg
GABINIO MARIO,TORINO - VIA ROMA - PANORAMA DEL CANTIERE DI DEMOLIZIONE DELL'ISOLATO SAN FEDERICO,06/10/1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X228,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/014P1.jpg
GABINIO MARIO,TORINO - PALAZZO DELLA REALE MUTUA ASSICURAZIONI - VIA CORTE D'APPELLO 11 - PROSPETTO PRINCIPALE - VISTA DI SCORCIO DA EST,1931-1932,STAMPA ALLA GELATINA BROMURO D'ARGENTO,221X168,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/014P13.jpg
GABINIO MARIO,TORINO - CANTIERE DI DEMOLIZIONE DELLA SCUOLA TORQUATO TASSO - PIAZZA SAN GIOVANNI. SULLO SFONDO LA PORTA PALATINA,1928c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,168X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/014P14.jpg
GABINIO MARIO,TORINO - CANTIERE DI DEMOLIZIONE DELLA SCUOLA TORQUATO TASSO - PIAZZA SAN GIOVANNI - VISTA DALL'ALTYO DA OVEST.SULLO SFONDO LA PORTA PALATINA E PALAZZO REALE,1928c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/014P15.jpg
GABINIO MARIO,TORINO - CANTIERE DI DEMOLIZIONE DELLA SCUOLA TORQUATO TASSO - PIAZZA SAN GIOVANNI. SULLO SFONDO LA PORTA PALATINA,1928c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/014P16.jpg
GABINIO MARIO,TORINO - CANTIERE NON IDENTIFICATO - VISTA GENERALE,1930c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,230X171,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/014P2.jpg
GABINIO MARIO,TORINO - VIA ROMA - CANTIERE DI DEMOLIZIONE DELL'ISOLATO SAN GIOVANNI BATTISTA,1931-1932,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X228,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/014P3.jpg
GABINIO MARIO,"DEMOLIZIONI DI VIA ROMA/ DAL TERRAZZINO DEL N.9"". TORINO - VIA ROMA - PANORAMA DALL'ISOLATO SAN PIETRO VERSO OVEST CON LE PRIME DEMOLIZIONI""",18/07/1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/014P4.jpg
GABINIO MARIO,"DEMOLIZIONI DI VIA ROMA/ DAL TERRAZZINO DELL'HOTEL/ CENTRAL DI VIA BATTISTI"". TORINO - VIA ROMA - PANORAMA DELL'ISOLATO DI SAN VINCEZO DA EST (DALL'ISOLATO SAN PIETRO)  CON LE PRIME DEMOLIZIONI""",15/07/1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X228,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/014P5.jpg
GABINIO MARIO,TORINO - VIA ROMA - PANORAMA DELL'ISOLATO DI SAN VINCEZO DA EST (DALL'ISOLATO SAN PIETRO)  CON LE PRIME DEMOLIZIONI,15/07/1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/014P6.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VISTA DA NORD,1933,STAMPA ALLA GELATINA BROMURO D'ARGENTO,168X228,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/014P9.jpg
GABINIO MARIO,TORINO - MONUMENTO AD ALFONSO FERRERO DELLA MARMORA - PIAZZA BODONI,14/05/1924,STAMPA AL CITRATO,228X167,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015B1.jpg
GABINIO MARIO,"DEMOLIZIONI VIA ROMA/ (DAL TERRAZZO HOTEL CENTRAL/ DI VIA BATTISTI)"". TORINO - VIA ROMA - VEDUTA DEL CANTIERE DI DEMOLIZIONE DELL'ISOLATO SAN DAMIANO DA SUD - DA VIA BATTISTI""",15/07/1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X228,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P11.jpg
GABINIO MARIO,TORINO - VIA ROMA - VEDUTA DEL CANTIERE DI DEMOLIZIONE DELL'ISOLATO SAN FEDERICO - VISTA DA SUD OVEST,1931-10-00,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P14.jpg
GABINIO MARIO,TORINO - VIA ROMA - VEDUTA DEL CANTIERE DI DEMOLIZIONE DELL'ISOLATO SAN GIOVANNI BATTISTA,1931-10-00,STAMPA ALLA GELATINA BROMURO D'ARGENTO,171X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P15.jpg
GABINIO MARIO,TORINO - VIA ROMA - CANTIERE DI DEMOLIZIONE DELL'ISOLATO SAN GIOVANNI BATTISTA,1931-10-00,STAMPA ALLA GELATINA BROMURO D'ARGENTO,167X228,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P16.jpg
GABINIO MARIO,TORINO - VIA ROMA - CANTIERE DI DEMOLIZIONE DELL'ISOLATO SAN GIOVANNI BATTISTA,1931-10-00,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P17.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - ISOLATO SAN FEDERICO - VISTA DA OVEST DEL CANTIERE DURANTE GLI SCAVI,1931-10-00,STAMPA ALLA GELATINA BROMURO D'ARGENTO,167X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P18.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - VEDUTA DEL CANTIERE DI DEMOLIZIONE DELL'ISOLATO SAN GIOVANNI BATTISTA - VISTA DA NORD DURANTE GLI SCAVI,06/10/1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P19.jpg
GABINIO MARIO,TORINO - CATIERE DI DEMOLIZIONE - EDIFICIO NON IDENTIFICATO,1927,STAMPA AL CITRATO,170X226,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P2.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - ISOLATO SAN GIOVANNI BATTISTA - VISTA DA OVEST DEL CANTIERE DURANTE GLI SCAVI,1931-10-00,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P20.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - ISOLATO SAN GIOVANNI BATTISTA - VISTA DA NORD  DEL CANTIERE DURANTE GLI SCAVI,1931-10-00,STAMPA ALLA GELATINA BROMURO D'ARGENTO,229X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P21.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - ISOLATO SAN GIOVANNI BATTISTA - VISTA DA OVEST DEL CANTIERE DI DEMOLIZIONE COL PALAZZO DELLA ACCADEMIA DELLE SCIENZE IN SECONDO PIANO,05/10/1931,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P22.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - ISOLATO SAN GIOVANNI BATTISTA - VISTA DA OVEST DEL CANTIERE DURANTE LA PREPARAZIONE DELLE CASSEFORME DELLE FONDAZIONI,1931-10-p,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X229,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P23.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - ISOLATO SAN GIOVANNI BATTISTA - VISTA DA OVEST DEL CANTIERE DURANTE LA PREPARAZIONE DELLE CASSEFORME DELLE FONDAZIONI,1931-10-p,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X231,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P24.jpg
GABINIO MARIO,TORINO - VIA ROMA - PRIMO TRATTO - ISOLATO SAN GIOVANNI BATTISTA - VISTA DA OVEST DEL CANTIERE DURANTE GLI SCAVI,1931-10-00,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X230,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P25.jpg
GABINIO MARIO,TORINO - VIA BERTOLA ANGOLO VICOLO TRE STELLE - CANTIERE DI DEMOLIZIONE - EDIFICIO NON IDENTIFICATO,1931c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X227,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P3.jpg
GABINIO MARIO/ DITTA LUCIA BERTOLINO - TORINO,TORINO - VIA DEI MERCANTI ANGOLO VIA MONTE DI PIETA' - CANTIERE DI DEMOLIZIONE - EDIFICIO NON IDENTIFICATO - VISTA DA OVEST,1930c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,169X235,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P4.jpg
GABINIO MARIO,TORINO - VIA SAN FRANCESCO D'ASSISI ANGOLO VIA BARBAROUX - CANTIERE DI DEMOLIZIONE,1933c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X227,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P5.jpg
GABINIO MARIO,TORINO - VIA SAN FRANCESCO D'ASSISI ANGOLO VIA BARBAROUX - CANTIERE DI DEMOLIZIONE - VISTA DALL'ALTO,1933c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,223X168,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P6.jpg
GABINIO MARIO,TORINO - VIA SAN FRANCESCO D'ASSISI ANGOLO VIA BARBAROUX - CANTIERE DI DEMOLIZIONE - VISTA DALL'ALTO,1933c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,227X169,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P7.jpg
GABINIO MARIO,TORINO - VIA SAN FRANCESCO D'ASSISI ANGOLO VIA BARBAROUX - CANTIERE DI DEMOLIZIONE - VISTA FRONTALE,1933c,STAMPA ALLA GELATINA BROMURO D'ARGENTO,170X227,http://opendata.fondazionetorinomusei.it/dataset/immagini/gabinio/015P8.jpg
